1  0.969200
2  0.946700
3  0.927200
4  0.913500
5  0.898500
6  0.885600
7  0.874000
8  0.863000
9  0.850200
10  0.838600
11  0.828900
12  0.817100
13  0.806700
14  0.797800
15  0.790500
16  0.779900
17  0.771800
18  0.764600
19  0.757000
20  0.748000
